median house value,median income,housing median age,total rooms,total bedrooms,population,households,latitude,longitude
1.8350000000000000e+005,3.8510000000000000e+000,5.2000000000000000e+001,2.8980000000000000e+003,5.5700000000000000e+002,1.3380000000000000e+003,5.5000000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
2.0420000000000000e+005,4.0662000000000003e+000,5.2000000000000000e+001,1.0710000000000000e+003,2.0100000000000000e+002,4.4000000000000000e+002,1.9200000000000000e+002,3.7740000000000002e+001,-1.2214000000000000e+002
2.5190000000000000e+005,4.6041999999999996e+000,5.1000000000000000e+001,2.6190000000000000e+003,4.0300000000000000e+002,9.2200000000000000e+002,3.9300000000000000e+002,3.7729999999999997e+001,-1.2214000000000000e+002
1.8750000000000000e+005,2.2000000000000002e+000,4.9000000000000000e+001,1.4940000000000000e+003,3.1600000000000000e+002,6.1100000000000000e+002,2.8800000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
1.9820000000000000e+005,4.1163999999999996e+000,5.2000000000000000e+001,2.2600000000000000e+003,4.1600000000000000e+002,9.9400000000000000e+002,4.1200000000000000e+002,3.7729999999999997e+001,-1.2216000000000000e+002
2.1900000000000000e+005,3.9500000000000002e+000,5.2000000000000000e+001,1.3940000000000000e+003,2.2300000000000000e+002,5.4500000000000000e+002,2.3000000000000000e+002,3.7740000000000002e+001,-1.2215000000000001e+002
2.7500000000000000e+005,4.9135000000000000e+000,5.2000000000000000e+001,1.0280000000000000e+003,1.2900000000000000e+002,3.1700000000000000e+002,1.4300000000000000e+002,3.7729999999999997e+001,-1.2215000000000001e+002
2.4540000000000000e+005,2.8355000000000001e+000,4.5000000000000000e+001,3.7580000000000000e+003,8.1900000000000000e+002,1.5730000000000000e+003,7.3600000000000000e+002,3.7729999999999997e+001,-1.2215000000000001e+002
1.7750000000000000e+005,3.2500000000000000e+000,4.6000000000000000e+001,2.1630000000000000e+003,4.7000000000000000e+002,9.2500000000000000e+002,4.3500000000000000e+002,3.7729999999999997e+001,-1.2217000000000000e+002
1.7160000000000000e+005,2.8300999999999998e+000,4.9000000000000000e+001,1.6990000000000000e+003,4.0800000000000000e+002,7.6800000000000000e+002,3.8500000000000000e+002,3.7729999999999997e+001,-1.2216000000000000e+002
1.8330000000000000e+005,3.7159000000000000e+000,5.2000000000000000e+001,1.5550000000000000e+003,2.8900000000000000e+002,6.2000000000000000e+002,2.9200000000000000e+002,3.7729999999999997e+001,-1.2217000000000000e+002
1.7500000000000000e+005,2.5625000000000000e+000,5.2000000000000000e+001,1.1140000000000000e+003,2.0600000000000000e+002,4.2500000000000000e+002,2.0700000000000000e+002,3.7729999999999997e+001,-1.2216000000000000e+002
1.5670000000000000e+005,3.8047000000000000e+000,4.5000000000000000e+001,1.4980000000000000e+003,3.1300000000000000e+002,1.0030000000000000e+003,3.0500000000000000e+002,3.7719999999999999e+001,-1.2218000000000001e+002
1.5750000000000000e+005,3.3750000000000000e+000,4.5000000000000000e+001,7.2600000000000000e+002,1.4700000000000000e+002,5.1900000000000000e+002,1.3500000000000000e+002,3.7710000000000001e+001,-1.2218000000000001e+002
1.7980000000000000e+005,3.2440000000000002e+000,3.8000000000000000e+001,8.9000000000000000e+002,2.0000000000000000e+002,4.8100000000000000e+002,1.9800000000000000e+002,3.7710000000000001e+001,-1.2217000000000000e+002
2.0550000000000000e+005,4.0267999999999997e+000,3.6000000000000000e+001,2.6390000000000000e+003,5.3300000000000000e+002,1.2090000000000000e+003,5.1900000000000000e+002,3.7700000000000003e+001,-1.2218000000000001e+002
1.7890000000000000e+005,3.3906000000000001e+000,3.5000000000000000e+001,2.5620000000000000e+003,5.5400000000000000e+002,1.3980000000000000e+003,5.2500000000000000e+002,3.7700000000000003e+001,-1.2218000000000001e+002
2.6250000000000000e+005,5.5461000000000000e+000,3.6000000000000000e+001,3.6100000000000000e+002,6.9000000000000000e+001,1.5800000000000000e+002,5.8000000000000000e+001,3.7710000000000001e+001,-1.2219000000000000e+002
1.6500000000000000e+005,3.3710000000000000e+000,4.2000000000000000e+001,3.0080000000000000e+003,6.5900000000000000e+002,1.8170000000000000e+003,6.6400000000000000e+002,3.7719999999999999e+001,-1.2217000000000000e+002
1.5970000000000000e+005,3.5312999999999999e+000,4.6000000000000000e+001,1.3690000000000000e+003,2.8400000000000000e+002,7.6600000000000000e+002,2.8900000000000000e+002,3.7719999999999999e+001,-1.2217000000000000e+002
1.5830000000000000e+005,3.6629999999999998e+000,5.0000000000000000e+000,1.6920000000000000e+003,3.9800000000000000e+002,8.1400000000000000e+002,3.2800000000000000e+002,3.7719999999999999e+001,-1.2217000000000000e+002
1.4480000000000000e+005,2.8750000000000000e+000,3.8000000000000000e+001,1.0070000000000000e+003,2.4500000000000000e+002,6.1800000000000000e+002,2.3900000000000000e+002,3.7719999999999999e+001,-1.2216000000000000e+002
1.6630000000000000e+005,4.0202000000000000e+000,4.3000000000000000e+001,3.7830000000000000e+003,8.1400000000000000e+002,2.1390000000000000e+003,7.8900000000000000e+002,3.7719999999999999e+001,-1.2217000000000000e+002
1.9100000000000000e+005,4.5552999999999999e+000,3.7000000000000000e+001,1.5070000000000000e+003,2.4200000000000000e+002,6.3200000000000000e+002,2.5300000000000000e+002,3.7710000000000001e+001,-1.2216000000000000e+002
1.7500000000000000e+005,3.4643000000000002e+000,3.6000000000000000e+001,6.6600000000000000e+002,1.3200000000000000e+002,3.6600000000000000e+002,1.3400000000000000e+002,3.7710000000000001e+001,-1.2216000000000000e+002
1.3750000000000000e+005,3.3431000000000002e+000,1.0000000000000000e+001,2.2290000000000000e+003,6.0100000000000000e+002,8.7700000000000000e+002,4.8500000000000000e+002,3.7719999999999999e+001,-1.2216000000000000e+002
1.4170000000000000e+005,2.1898000000000000e+000,2.8000000000000000e+001,2.2150000000000000e+003,5.8700000000000000e+002,8.3000000000000000e+002,5.7300000000000000e+002,3.7729999999999997e+001,-1.2215000000000001e+002
2.1090000000000000e+005,2.9097000000000000e+000,3.1000000000000000e+001,1.6160000000000000e+003,3.7200000000000000e+002,7.3900000000000000e+002,3.7900000000000000e+002,3.7719999999999999e+001,-1.2215000000000001e+002
1.9830000000000000e+005,3.3750000000000000e+000,4.7000000000000000e+001,1.1900000000000000e+003,2.5100000000000000e+002,5.4000000000000000e+002,2.6600000000000000e+002,3.7719999999999999e+001,-1.2215000000000001e+002
1.5740000000000000e+005,2.8125000000000000e+000,2.9000000000000000e+001,4.1690000000000000e+003,1.0470000000000000e+003,2.0240000000000000e+003,9.6200000000000000e+002,3.7719999999999999e+001,-1.2215000000000001e+002
2.6470000000000000e+005,5.0000000000000000e+000,5.2000000000000000e+001,2.0240000000000000e+003,3.2000000000000000e+002,8.2300000000000000e+002,3.3400000000000000e+002,3.7729999999999997e+001,-1.2214000000000000e+002
2.1840000000000000e+005,3.0672999999999999e+000,3.8000000000000000e+001,1.7230000000000000e+003,3.9400000000000000e+002,7.1100000000000000e+002,3.5300000000000000e+002,3.7729999999999997e+001,-1.2214000000000000e+002
2.3510000000000000e+005,3.8125000000000000e+000,4.3000000000000000e+001,2.2640000000000000e+003,3.9000000000000000e+002,9.3100000000000000e+002,3.6800000000000000e+002,3.7729999999999997e+001,-1.2214000000000000e+002
3.4180000000000000e+005,6.9096000000000002e+000,3.3000000000000000e+001,1.9960000000000000e+003,2.6800000000000000e+002,6.8600000000000000e+002,2.7000000000000000e+002,3.7729999999999997e+001,-1.2213000000000000e+002
3.6730000000000000e+005,7.9119999999999999e+000,2.6000000000000000e+001,2.8620000000000000e+003,3.9400000000000000e+002,1.0300000000000000e+003,3.9700000000000000e+002,3.7719999999999999e+001,-1.2213000000000000e+002
2.4350000000000000e+005,3.8393000000000002e+000,3.5000000000000000e+001,2.1830000000000000e+003,3.8300000000000000e+002,9.7600000000000000e+002,3.9200000000000000e+002,3.7719999999999999e+001,-1.2213000000000000e+002
1.6790000000000000e+005,4.0000000000000000e+000,3.5000000000000000e+001,1.0370000000000000e+003,2.0700000000000000e+002,5.5200000000000000e+002,2.1000000000000000e+002,3.7710000000000001e+001,-1.2212000000000000e+002
3.7120000000000000e+005,6.5095000000000001e+000,2.5000000000000000e+001,1.1340000000000000e+003,1.5300000000000000e+002,3.4000000000000000e+002,1.7100000000000000e+002,3.7719999999999999e+001,-1.2213000000000000e+002
2.1890000000000000e+005,3.5156000000000001e+000,3.9000000000000000e+001,7.8600000000000000e+002,1.3200000000000000e+002,2.8800000000000000e+002,1.3200000000000000e+002,3.7719999999999999e+001,-1.2214000000000000e+002
2.0270000000000000e+005,2.9830000000000001e+000,4.5000000000000000e+001,1.3970000000000000e+003,2.5300000000000000e+002,5.5500000000000000e+002,2.4800000000000000e+002,3.7719999999999999e+001,-1.2214000000000000e+002
1.8620000000000000e+005,3.5240000000000000e+000,4.5000000000000000e+001,2.3150000000000000e+003,4.5100000000000000e+002,1.0060000000000000e+003,4.4400000000000000e+002,3.7719999999999999e+001,-1.2213000000000000e+002
1.8890000000000000e+005,3.1103000000000001e+000,4.4000000000000000e+001,1.6130000000000000e+003,3.3900000000000000e+002,7.7600000000000000e+002,3.4600000000000000e+002,3.7710000000000001e+001,-1.2213000000000000e+002
1.8000000000000000e+005,3.5781000000000001e+000,4.4000000000000000e+001,1.4210000000000000e+003,2.9800000000000000e+002,6.0900000000000000e+002,2.7000000000000000e+002,3.7710000000000001e+001,-1.2213000000000000e+002
2.0270000000000000e+005,3.1682000000000001e+000,1.8000000000000000e+001,5.7780000000000000e+003,1.5260000000000000e+003,2.4410000000000000e+003,1.3520000000000000e+003,3.7710000000000001e+001,-1.2215000000000001e+002
1.8170000000000000e+005,2.6101000000000001e+000,2.7000000000000000e+001,3.0940000000000000e+003,8.6600000000000000e+002,1.3640000000000000e+003,7.8900000000000000e+002,3.7710000000000001e+001,-1.2214000000000000e+002
1.6680000000000000e+005,3.6932000000000000e+000,1.8000000000000000e+001,3.9050000000000000e+003,1.0070000000000000e+003,2.1970000000000000e+003,1.0440000000000000e+003,3.7710000000000001e+001,-1.2214000000000000e+002
1.8370000000000000e+005,3.4582999999999999e+000,4.3000000000000000e+001,3.0460000000000000e+003,5.5700000000000000e+002,1.3330000000000000e+003,5.4400000000000000e+002,3.7700000000000003e+001,-1.2213000000000000e+002
2.1800000000000000e+005,3.9032000000000000e+000,1.9000000000000000e+001,3.5160000000000000e+003,7.1000000000000000e+002,1.8100000000000000e+003,7.0300000000000000e+002,3.7700000000000003e+001,-1.2213000000000000e+002
1.9150000000000000e+005,4.0208000000000004e+000,3.6000000000000000e+001,9.9800000000000000e+002,1.7800000000000000e+002,5.3100000000000000e+002,1.8300000000000000e+002,3.7710000000000001e+001,-1.2215000000000001e+002
1.9470000000000000e+005,3.5547000000000000e+000,3.6000000000000000e+001,1.4640000000000000e+003,2.4400000000000000e+002,6.7200000000000000e+002,2.6100000000000000e+002,3.7700000000000003e+001,-1.2215000000000001e+002
1.8720000000000000e+005,4.5858999999999996e+000,1.7000000000000000e+001,1.4630000000000000e+003,2.9200000000000000e+002,6.9500000000000000e+002,3.3000000000000000e+002,3.7700000000000003e+001,-1.2214000000000000e+002
2.2310000000000000e+005,2.6320999999999999e+000,2.1000000000000000e+001,4.1240000000000000e+003,1.0540000000000000e+003,2.1620000000000000e+003,9.9800000000000000e+002,3.7700000000000003e+001,-1.2213000000000000e+002
2.7130000000000000e+005,3.3950000000000000e+000,1.7000000000000000e+001,2.3800000000000000e+003,7.6900000000000000e+002,1.2160000000000000e+003,6.4300000000000000e+002,3.7689999999999998e+001,-1.2213000000000000e+002
1.9410000000000000e+005,3.9702000000000002e+000,3.6000000000000000e+001,1.2660000000000000e+003,2.2800000000000000e+002,6.0600000000000000e+002,2.3900000000000000e+002,3.7700000000000003e+001,-1.2214000000000000e+002
1.9040000000000000e+005,5.0042999999999997e+000,3.6000000000000000e+001,2.2390000000000000e+003,3.9100000000000000e+002,1.2030000000000000e+003,3.7900000000000000e+002,3.7700000000000003e+001,-1.2216000000000000e+002
1.8910000000000000e+005,4.4659000000000004e+000,3.8000000000000000e+001,1.5710000000000000e+003,3.1700000000000000e+002,8.7400000000000000e+002,3.0100000000000000e+002,3.7689999999999998e+001,-1.2214000000000000e+002
1.8460000000000000e+005,3.6625000000000001e+000,3.8000000000000000e+001,1.2460000000000000e+003,2.2100000000000000e+002,6.3700000000000000e+002,2.2200000000000000e+002,3.7689999999999998e+001,-1.2215000000000001e+002
1.9730000000000000e+005,3.8864000000000001e+000,3.6000000000000000e+001,1.5010000000000000e+003,2.8700000000000000e+002,7.0300000000000000e+002,2.7600000000000000e+002,3.7689999999999998e+001,-1.2215000000000001e+002
1.9260000000000000e+005,3.4582999999999999e+000,3.6000000000000000e+001,1.4680000000000000e+003,2.5200000000000000e+002,7.3300000000000000e+002,2.2900000000000000e+002,3.7700000000000003e+001,-1.2215000000000001e+002
1.9220000000000000e+005,3.7812999999999999e+000,3.6000000000000000e+001,1.1180000000000000e+003,2.1900000000000000e+002,6.2500000000000000e+002,2.2800000000000000e+002,3.7689999999999998e+001,-1.2216000000000000e+002
1.9460000000000000e+005,2.9916999999999998e+000,3.6000000000000000e+001,1.0970000000000000e+003,2.0800000000000000e+002,5.6800000000000000e+002,2.2500000000000000e+002,3.7700000000000003e+001,-1.2216000000000000e+002
1.9350000000000000e+005,4.4375000000000000e+000,3.6000000000000000e+001,1.7190000000000000e+003,3.0300000000000000e+002,8.3600000000000000e+002,3.1100000000000000e+002,3.7700000000000003e+001,-1.2216000000000000e+002
2.0260000000000000e+005,4.0000000000000000e+000,2.4000000000000000e+001,1.7550000000000000e+003,3.6500000000000000e+002,9.5200000000000000e+002,3.6200000000000000e+002,3.7700000000000003e+001,-1.2217000000000000e+002
8.3300000000000000e+004,2.3868999999999998e+000,1.6000000000000000e+001,1.6870000000000000e+003,3.4800000000000000e+002,5.6800000000000000e+002,3.5200000000000000e+002,3.7680000000000000e+001,-1.2216000000000000e+002
2.1260000000000000e+005,4.7609000000000004e+000,2.4000000000000000e+001,2.2620000000000000e+003,3.9100000000000000e+002,1.1250000000000000e+003,3.6600000000000000e+002,3.7689999999999998e+001,-1.2217000000000000e+002
1.8780000000000000e+005,5.4858000000000002e+000,5.0000000000000000e+000,2.0870000000000000e+003,4.0700000000000000e+002,8.4000000000000000e+002,4.0100000000000000e+002,3.7680000000000000e+001,-1.2218000000000001e+002
2.0570000000000000e+005,4.3971000000000000e+000,3.6000000000000000e+001,1.4800000000000000e+003,2.7800000000000000e+002,7.9600000000000000e+002,2.8300000000000000e+002,3.7689999999999998e+001,-1.2216000000000000e+002
1.9290000000000000e+005,4.0109000000000004e+000,3.6000000000000000e+001,1.5450000000000000e+003,2.7300000000000000e+002,8.6300000000000000e+002,2.6700000000000000e+002,3.7689999999999998e+001,-1.2215000000000001e+002
2.0520000000000000e+005,4.3864000000000001e+000,3.5000000000000000e+001,2.6320000000000000e+003,4.4700000000000000e+002,1.3490000000000000e+003,4.8600000000000000e+002,3.7680000000000000e+001,-1.2215000000000001e+002
2.1340000000000000e+005,4.2840999999999996e+000,3.0000000000000000e+001,2.2610000000000000e+003,4.4300000000000000e+002,9.2900000000000000e+002,3.8300000000000000e+002,3.7680000000000000e+001,-1.2215000000000001e+002
1.8360000000000000e+005,5.1311999999999998e+000,3.9000000000000000e+001,1.6700000000000000e+003,3.0800000000000000e+002,9.5700000000000000e+002,3.3500000000000000e+002,3.7689999999999998e+001,-1.2215000000000001e+002
1.7840000000000000e+005,2.9958000000000000e+000,3.7000000000000000e+001,2.1410000000000000e+003,5.3500000000000000e+002,1.0930000000000000e+003,5.5500000000000000e+002,3.7689999999999998e+001,-1.2214000000000000e+002
2.1920000000000000e+005,3.6364000000000001e+000,2.7000000000000000e+001,3.3370000000000000e+003,6.1300000000000000e+002,1.4890000000000000e+003,6.0700000000000000e+002,3.7680000000000000e+001,-1.2214000000000000e+002
1.8310000000000000e+005,2.7955000000000001e+000,3.1000000000000000e+001,3.1840000000000000e+003,7.1600000000000000e+002,1.5610000000000000e+003,6.2800000000000000e+002,3.7680000000000000e+001,-1.2214000000000000e+002
1.5710000000000000e+005,2.9506999999999999e+000,4.4000000000000000e+001,2.3410000000000000e+003,5.0000000000000000e+002,1.2560000000000000e+003,4.8500000000000000e+002,3.7689999999999998e+001,-1.2209999999999999e+002
1.5780000000000000e+005,3.4375000000000000e+000,3.0000000000000000e+001,1.1970000000000000e+003,2.6900000000000000e+002,6.9500000000000000e+002,2.7900000000000000e+002,3.7689999999999998e+001,-1.2212000000000000e+002
1.6170000000000000e+005,2.8750000000000000e+000,3.4000000000000000e+001,1.1310000000000000e+003,2.7800000000000000e+002,5.6000000000000000e+002,2.3700000000000000e+002,3.7689999999999998e+001,-1.2213000000000000e+002
1.5210000000000000e+005,3.0345000000000000e+000,3.8000000000000000e+001,1.1640000000000000e+003,2.8400000000000000e+002,6.3200000000000000e+002,2.8900000000000000e+002,3.7710000000000001e+001,-1.2212000000000000e+002
1.4490000000000000e+005,2.6789999999999998e+000,4.1000000000000000e+001,3.4950000000000000e+003,7.8700000000000000e+002,1.8490000000000000e+003,7.5000000000000000e+002,3.7700000000000003e+001,-1.2212000000000000e+002
